"PASSENGERS","ORIGIN_COUNTRY","DEST_COUNTRY","YEAR",
11643.00,"US","HK",2019,
11645.00,"US","BS",2019,
11645.00,"US","MX",2019,
11645.00,"US","CA",2019,
11647.00,"CA","US",2019,
11652.00,"US","GB",2019,
11653.00,"US","JM",2019,
11653.00,"US","RU",2019,
11654.00,"US","GB",2019,
11655.00,"US","IE",2019,
11658.00,"US","CA",2019,
11659.00,"US","CA",2019,
11664.00,"GB","US",2019,
11664.00,"SG","US",2019,
11664.00,"AE","US",2019,
11665.00,"US","AW",2019,
11665.00,"FR","US",2019,
11668.00,"US","DE",2019,
11669.00,"GT","US",2019,
11671.00,"US","FR",2019,
11675.00,"GB","US",2019,
11676.00,"MX","US",2019,
11680.00,"US","MX",2019,
11685.00,"MX","US",2019,
11688.00,"US","AU",2019,
11690.00,"DK","US",2019,
11691.00,"DE","US",2019,
11697.00,"CA","US",2019,
11700.00,"BS","US",2019,
11700.00,"IL","US",2019,
11701.00,"US","MX",2019,
11704.00,"US","GB",2019,
11707.00,"US","FR",2019,
11709.00,"CA","US",2019,
11710.00,"US","CA",2019,
11711.00,"CA","US",2019,
11713.00,"CR","US",2019,
11714.00,"US","AE",2019,
11716.00,"US","PE",2019,
11718.00,"US","GB",2019,
11718.00,"CA","US",2019,
11720.00,"NI","US",2019,
11722.00,"US","MX",2019,
11722.00,"AE","US",2019,
11726.00,"US","CR",2019,
11727.00,"US","CA",2019,
11729.00,"US","TW",2019,
11730.00,"AW","US",2019,
11733.00,"KR","US",2019,
11734.00,"PE","US",2019,
11739.00,"CR","US",2019,
11739.00,"US","PA",2019,
11740.00,"FR","US",2019,
11741.00,"US","NI",2019,
11742.00,"US","JP",2019,
11746.00,"US","GB",2019,
11746.00,"US","JM",2019,
11747.00,"AE","US",2019,
11747.00,"GT","US",2019,
11749.00,"GB","US",2019,
11749.00,"ES","US",2019,
11750.00,"CU","US",2019,
11753.00,"MX","US",2019,
11753.00,"NL","US",2019,
11757.00,"US","IT",2019,
11762.00,"MX","US",2019,
11762.00,"US","DE",2019,
11762.00,"IT","US",2019,
11764.00,"US","CA",2019,
11768.00,"US","MX",2019,
11773.00,"US","PA",2019,
11776.00,"GB","US",2019,
11776.00,"US","DK",2019,
11778.00,"DE","US",2019,
11778.00,"US","CA",2019,
11779.00,"AW","US",2019,
11780.00,"CH","US",2019,
11782.00,"US","DE",2019,
11787.00,"US","DO",2019,
11788.00,"IS","US",2019,
11788.00,"FR","US",2019,
11790.00,"US","CA",2019,
11793.00,"US","GT",2019,
11794.00,"SV","US",2019,
11795.00,"MX","US",2019,
11796.00,"GB","US",2019,
11798.00,"MX","US",2019,
11804.00,"US","CA",2019,
11804.00,"CA","US",2019,
11804.00,"GB","US",2019,
11806.00,"US","MX",2019,
11806.00,"US","IL",2019,
11809.00,"DE","US",2019,
11812.00,"ES","US",2019,
11813.00,"US","ES",2019,
11816.00,"US","GB",2019,
11821.00,"US","FR",2019,
11825.00,"SG","US",2019,
11826.00,"PA","US",2019,
11829.00,"US","CA",2019,
11829.00,"TT","US",2019,
11830.00,"US","CA",2019,
11835.00,"US","GB",2019,
11837.00,"US","GB",2019,
11839.00,"BS","US",2019,
11842.00,"US","MX",2019,
11842.00,"CA","US",2019,
11843.00,"FR","US",2019,
11844.00,"US","AR",2019,
11845.00,"US","MX",2019,
11846.00,"US","GB",2019,
11854.00,"US","JP",2019,
11855.00,"BS","US",2019,
11859.00,"US","BB",2019,
11860.00,"US","AE",2019,
11861.00,"US","CR",2019,
11862.00,"US","CH",2019,
11862.00,"BS","US",2019,
11863.00,"DO","US",2019,
11869.00,"BS","US",2019,
11869.00,"US","DO",2019,
11870.00,"MX","US",2019,
11873.00,"US","MX",2019,
11876.00,"US","CA",2019,
11878.00,"CR","US",2019,
11878.00,"AU","US",2019,
11882.00,"US","GB",2019,
11884.00,"DE","US",2019,
11885.00,"DE","US",2019,
11890.00,"US","CR",2019,
11890.00,"PE","US",2019,
11891.00,"US","CL",2019,
11893.00,"US","CA",2019,
11893.00,"US","IS",2019,
11895.00,"US","GB",2019,
11898.00,"CA","US",2019,
11905.00,"DK","US",2019,
11905.00,"US","GB",2019,
11908.00,"US","MX",2019,
11909.00,"US","GB",2019,
11910.00,"DE","US",2019,
11910.00,"US","GB",2019,
11910.00,"CH","US",2019,
11911.00,"US","GT",2019,
11912.00,"US","PA",2019,
11913.00,"US","PE",2019,
11916.00,"PE","US",2019,
11920.00,"GB","US",2019,
11923.00,"SG","US",2019,
11924.00,"US","CN",2019,
11925.00,"US","GB",2019,
11925.00,"GB","US",2019,
11929.00,"US","IT",2019,
11930.00,"US","AU",2019,
11935.00,"US","JM",2019,
11941.00,"SV","US",2019,
11941.00,"DE","US",2019,
11943.00,"US","MX",2019,
11943.00,"GT","US",2019,
11945.00,"SG","US",2019,
11946.00,"US","DE",2019,
11949.00,"US","FR",2019,
11949.00,"GB","US",2019,
11952.00,"CA","US",2019,
11952.00,"AE","US",2019,
11952.00,"AU","US",2019,
11952.00,"DE","US",2019,
11953.00,"US","AE",2019,
11953.00,"JP","US",2019,
11958.00,"US","CA",2019,
11958.00,"CR","US",2019,
11961.00,"US","GB",2019,
11962.00,"DE","US",2019,
11966.00,"DE","US",2019,
11971.00,"AU","US",2019,
11973.00,"US","SV",2019,
11974.00,"US","SG",2019,
11974.00,"US","GB",2019,
11974.00,"MX","US",2019,
11978.00,"CN","US",2019,
11978.00,"IT","US",2019,
11979.00,"US","CL",2019,
11979.00,"JM","US",2019,
11980.00,"US","NL",2019,
11981.00,"CA","US",2019,
11982.00,"US","CL",2019,
11983.00,"GB","US",2019,
11986.00,"US","BS",2019,
11986.00,"PL","US",2019,
11988.00,"US","CA",2019,
11989.00,"CA","US",2019,
11989.00,"RU","US",2019,
11990.00,"US","DO",2019,
11991.00,"US","MX",2019,
11993.00,"US","CH",2019,
11996.00,"US","MX",2019,
11997.00,"CA","US",2019,
11997.00,"CA","US",2019,
11997.00,"US","SG",2019,
12000.00,"US","JM",2019,
12003.00,"MX","US",2019,
12004.00,"US","KR",2019,
12006.00,"DK","US",2019,
12009.00,"US","DE",2019,
12012.00,"PE","US",2019,
12017.00,"MX","US",2019,
12020.00,"CH","US",2019,
12021.00,"MX","US",2019,
12021.00,"US","GB",2019,
12022.00,"US","MX",2019,
12023.00,"GB","US",2019,
12024.00,"PA","US",2019,
12030.00,"US","BR",2019,
12032.00,"CN","US",2019,
12035.00,"US","CR",2019,
12036.00,"CN","US",2019,
12038.00,"CA","US",2019,
12042.00,"QA","US",2019,
12047.00,"GB","US",2019,
12047.00,"DE","US",2019,
12052.00,"US","CA",2019,
12052.00,"PA","US",2019,
12052.00,"GB","US",2019,
12058.00,"US","KR",2019,
12059.00,"US","TT",2019,
12059.00,"FR","US",2019,
12060.00,"US","DE",2019,
12061.00,"JM","US",2019,
12061.00,"CA","US",2019,
12062.00,"US","CN",2019,
12066.00,"JP","US",2019,
12066.00,"US","CR",2019,
12068.00,"CA","US",2019,
12070.00,"GB","US",2019,
12073.00,"US","MX",2019,
12074.00,"US","CA",2019,
12080.00,"US","DO",2019,
12080.00,"GB","US",2019,
12082.00,"US","MX",2019,
12083.00,"US","GB",2019,
12083.00,"US","BS",2019,
12084.00,"US","GB",2019,
12085.00,"US","JM",2019,
12086.00,"GB","US",2019,
12087.00,"CR","US",2019,
12092.00,"US","MX",2019,
12092.00,"US","JP",2019,
12093.00,"KR","US",2019,
12094.00,"US","JM",2019,
12095.00,"BS","US",2019,
12095.00,"JM","US",2019,
12097.00,"US","CN",2019,
12097.00,"PA","US",2019,
12099.00,"DK","US",2019,
12100.00,"CA","US",2019,
12101.00,"MX","US",2019,
12108.00,"US","FR",2019,
12109.00,"US","NI",2019,
12109.00,"US","DE",2019,
12110.00,"US","DE",2019,
12110.00,"ET","US",2019,
12112.00,"US","FR",2019,
12112.00,"US","CA",2019,
12114.00,"SV","US",2019,
12116.00,"US","MX",2019,
12116.00,"BB","US",2019,
12121.00,"US","BS",2019,
12122.00,"SG","US",2019,
12123.00,"CR","US",2019,
12125.00,"FR","US",2019,
12126.00,"US","DE",2019,
12128.00,"DE","US",2019,
12130.00,"IT","US",2019,
12131.00,"US","CA",2019,
12132.00,"DE","US",2019,
12139.00,"US","GB",2019,
12140.00,"US","NL",2019,
12143.00,"AR","US",2019,
12143.00,"GB","US",2019,
12144.00,"CA","US",2019,
12145.00,"CN","US",2019,
12145.00,"PE","US",2019,
12146.00,"MX","US",2019,
12146.00,"US","GB",2019,
12146.00,"US","SG",2019,
12147.00,"GB","US",2019,
12148.00,"AU","US",2019,
12151.00,"GB","US",2019,
12153.00,"KR","US",2019,
12153.00,"CA","US",2019,
12153.00,"US","MX",2019,
12156.00,"MX","US",2019,
12157.00,"CR","US",2019,
12157.00,"US","CA",2019,
12160.00,"AU","US",2019,
12160.00,"US","DO",2019,
12161.00,"US","MX",2019,
12161.00,"MX","US",2019,
12170.00,"MX","US",2019,
12172.00,"US","MX",2019,
12175.00,"US","JP",2019,
12177.00,"SG","US",2019,
12178.00,"GB","US",2019,
12182.00,"PA","US",2019,
12183.00,"CN","US",2019,
12188.00,"SG","US",2019,
12188.00,"US","BS",2019,
12190.00,"CR","US",2019,
12190.00,"US","GB",2019,
12195.00,"NZ","US",2019,
12198.00,"CN","US",2019,
12198.00,"DO","US",2019,
12200.00,"CH","US",2019,
12200.00,"SG","US",2019,
12206.00,"US","MX",2019,
12206.00,"US","MX",2019,
12207.00,"SG","US",2019,
12209.00,"US","MX",2019,
12211.00,"US","JM",2019,
12211.00,"US","CN",2019,
12213.00,"US","SG",2019,
12214.00,"US","CA",2019,
12219.00,"US","MX",2019,
12220.00,"DE","US",2019,
12220.00,"GB","US",2019,
12221.00,"US","DO",2019,
12224.00,"US","CA",2019,
12225.00,"CA","US",2019,
12225.00,"US","SV",2019,
12226.00,"KR","US",2019,
12226.00,"US","MX",2019,
12227.00,"US","CA",2019,
12230.00,"AE","US",2019,
12230.00,"US","CA",2019,
12233.00,"US","CA",2019,
12234.00,"JM","US",2019,
12240.00,"DO","US",2019,
12241.00,"US","PE",2019,
12243.00,"GB","US",2019,
12245.00,"BS","US",2019,
12248.00,"US","JP",2019,
12252.00,"AU","US",2019,
12252.00,"GB","US",2019,
12254.00,"US","AE",2019,
12258.00,"US","GB",2019,
12262.00,"US","MX",2019,
12263.00,"AE","US",2019,
12265.00,"CN","US",2019,
12266.00,"CN","US",2019,
12268.00,"MX","US",2019,
12273.00,"US","PE",2019,
12285.00,"US","MX",2019,
12286.00,"CR","US",2019,
12289.00,"US","FR",2019,
12292.00,"US","TW",2019,
12294.00,"US","SG",2019,
12298.00,"GB","US",2019,
12299.00,"US","GB",2019,
12306.00,"TW","US",2019,
12307.00,"AE","US",2019,
12309.00,"BS","US",2019,
12312.00,"GB","US",2019,
12313.00,"FR","US",2019,
12314.00,"AR","US",2019,
12314.00,"GB","US",2019,
12316.00,"PA","US",2019,
12319.00,"US","CA",2019,
12320.00,"GB","US",2019,
12323.00,"KR","US",2019,
12325.00,"US","CA",2019,
12325.00,"AU","US",2019,
12327.00,"DE","US",2019,
12329.00,"GT","US",2019,
12331.00,"CA","US",2019,
12332.00,"US","GB",2019,
12333.00,"PA","US",2019,
12334.00,"US","CH",2019,
12334.00,"US","JM",2019,
12335.00,"US","DO",2019,
12336.00,"US","FR",2019,
12337.00,"MX","US",2019,
12339.00,"IT","US",2019,
12339.00,"MX","US",2019,
12339.00,"CU","US",2019,
12342.00,"JP","US",2019,
12344.00,"US","JP",2019,
12345.00,"GB","US",2019,
12353.00,"US","AE",2019,
12353.00,"AE","US",2019,
12357.00,"CU","US",2019,
12360.00,"US","GB",2019,
12364.00,"US","GB",2019,
12368.00,"US","FR",2019,
12368.00,"CR","US",2019,
12370.00,"US","GB",2019,
12371.00,"US","AR",2019,
12375.00,"US","SG",2019,
12377.00,"MX","US",2019,
12378.00,"MX","US",2019,
12379.00,"MX","US",2019,
12380.00,"US","JP",2019,
12380.00,"US","AE",2019,
12382.00,"US","AR",2019,
12383.00,"US","FR",2019,
12384.00,"US","GB",2019,
12385.00,"IT","US",2019,
12385.00,"US","CA",2019,
12386.00,"MX","US",2019,
12388.00,"US","GB",2019,
12390.00,"DE","US",2019,
12392.00,"US","JP",2019,
12392.00,"US","CR",2019,
12394.00,"US","PA",2019,
12396.00,"US","MX",2019,
12399.00,"PA","US",2019,
12400.00,"US","PL",2019,
12402.00,"US","CA",2019,
12403.00,"US","GB",2019,
12405.00,"MX","US",2019,
12410.00,"TW","US",2019,
12411.00,"CA","US",2019,
12412.00,"US","CU",2019,
12412.00,"US","NL",2019,
12413.00,"US","CA",2019,
12414.00,"PE","US",2019,
12414.00,"CH","US",2019,
12415.00,"CA","US",2019,
12415.00,"DE","US",2019,
12416.00,"US","BB",2019,
12417.00,"GB","US",2019,
12419.00,"US","GB",2019,
12419.00,"KR","US",2019,
12421.00,"US","AE",2019,
12423.00,"DE","US",2019,
12425.00,"US","AW",2019,
12425.00,"CA","US",2019,
12425.00,"CH","US",2019,
12428.00,"MX","US",2019,
12428.00,"CR","US",2019,
12431.00,"CA","US",2019,
12431.00,"SG","US",2019,
12433.00,"GB","US",2019,
12434.00,"SV","US",2019,
12436.00,"JP","US",2019,
12436.00,"US","CR",2019,
12438.00,"US","DE",2019,
12440.00,"US","CA",2019,
12441.00,"US","CN",2019,
12441.00,"US","CA",2019,
12444.00,"CA","US",2019,
12446.00,"US","GB",2019,
12446.00,"MX","US",2019,
12447.00,"DO","US",2019,
12447.00,"CA","US",2019,
12450.00,"SV","US",2019,
12451.00,"US","DE",2019,
12451.00,"GB","US",2019,
12451.00,"CL","US",2019,
12452.00,"DE","US",2019,
12452.00,"US","IL",2019,
12455.00,"US","GB",2019,
12456.00,"US","AE",2019,
12462.00,"ES","US",2019,
12464.00,"US","PA",2019,
12465.00,"US","GB",2019,
12466.00,"DE","US",2019,
12466.00,"GB","US",2019,
12469.00,"JP","US",2019,
12470.00,"PL","US",2019,
12472.00,"US","MX",2019,
12473.00,"IS","US",2019,
12475.00,"CA","US",2019,
12475.00,"US","IL",2019,
12477.00,"US","GB",2019,
12478.00,"GB","US",2019,
12478.00,"US","PA",2019,
12479.00,"JM","US",2019,
12480.00,"US","GB",2019,
12483.00,"US","GB",2019,
12485.00,"JM","US",2019,
12489.00,"US","JP",2019,
12489.00,"US","GB",2019,
12491.00,"MX","US",2019,
12491.00,"US","MX",2019,
12492.00,"US","CH",2019,
12493.00,"CA","US",2019,
12494.00,"AE","US",2019,
12496.00,"US","CU",2019,
12497.00,"US","BS",2019,
12500.00,"JP","US",2019,
12505.00,"CR","US",2019,
12507.00,"SG","US",2019,
12508.00,"CA","US",2019,
12508.00,"DO","US",2019,
12513.00,"GB","US",2019,
12515.00,"US","CA",2019,
12517.00,"PA","US",2019,
12522.00,"US","PA",2019,
12523.00,"DE","US",2019,
12525.00,"US","CA",2019,
12526.00,"US","CR",2019,
12528.00,"JP","US",2019,
12535.00,"DO","US",2019,
12538.00,"CA","US",2019,
12540.00,"US","AU",2019,
12544.00,"US","FR",2019,
12544.00,"DE","US",2019,
12544.00,"US","CR",2019,
12546.00,"US","IE",2019,
12546.00,"US","DK",2019,
12546.00,"US","GB",2019,
12549.00,"US","DE",2019,
12550.00,"US","KR",2019,
12550.00,"BR","US",2019,
12551.00,"KR","US",2019,
12551.00,"US","NL",2019,
12559.00,"US","GB",2019,
12560.00,"CH","US",2019,
12563.00,"US","DE",2019,
12566.00,"US","MX",2019,
12567.00,"US","PE",2019,
12570.00,"AR","US",2019,
12573.00,"US","DE",2019,
12576.00,"US","IT",2019,
12580.00,"CA","US",2019,
12581.00,"NZ","US",2019,
12582.00,"GB","US",2019,
12583.00,"US","DO",2019,
12584.00,"US","CA",2019,
12588.00,"US","PA",2019,
12590.00,"CA","US",2019,
12597.00,"US","JP",2019,
12598.00,"JP","US",2019,
12602.00,"US","CA",2019,
12603.00,"CN","US",2019,
12608.00,"GB","US",2019,
12608.00,"US","CH",2019,
12609.00,"US","QA",2019,
12611.00,"US","MX",2019,
12614.00,"US","CA",2019,
12615.00,"SV","US",2019,
12623.00,"MX","US",2019,
12624.00,"JP","US",2019,
12624.00,"DO","US",2019,
12625.00,"GB","US",2019,
12625.00,"AR","US",2019,
12627.00,"US","CA",2019,
12628.00,"CA","US",2019,
12628.00,"US","MX",2019,
12629.00,"US","GB",2019,
12630.00,"CN","US",2019,
12632.00,"US","IT",2019,
12633.00,"US","MX",2019,
12633.00,"US","CA",2019,
12634.00,"US","JP",2019,
12637.00,"GB","US",2019,
12639.00,"US","MA",2019,
12641.00,"SG","US",2019,
12645.00,"US","JM",2019,
12647.00,"US","MX",2019,
12647.00,"DE","US",2019,
12648.00,"CL","US",2019,
12648.00,"CU","US",2019,
12651.00,"US","ES",2019,
12652.00,"US","IS",2019,
12653.00,"US","AW",2019,
12656.00,"CR","US",2019,
12659.00,"CA","US",2019,
12660.00,"US","SG",2019,
12660.00,"CA","US",2019,
12660.00,"US","DO",2019,
12664.00,"US","GB",2019,
12666.00,"US","SV",2019,
12667.00,"US","GB",2019,
12668.00,"DE","US",2019,
12668.00,"CN","US",2019,
12668.00,"US","GB",2019,
12670.00,"GB","US",2019,
12671.00,"HT","US",2019,
12671.00,"CN","US",2019,
12675.00,"MX","US",2019,
12675.00,"US","CR",2019,
12680.00,"GB","US",2019,
12680.00,"DE","US",2019,
12680.00,"US","PL",2019,
12682.00,"US","JP",2019,
12684.00,"US","CA",2019,
12685.00,"NL","US",2019,
12687.00,"US","JP",2019,
12687.00,"US","DE",2019,
12687.00,"CN","US",2019,
12689.00,"BS","US",2019,
12689.00,"DK","US",2019,
12691.00,"AE","US",2019,
12691.00,"US","BS",2019,
12691.00,"DE","US",2019,
12692.00,"US","CA",2019,
12692.00,"DO","US",2019,
12694.00,"GB","US",2019,
12697.00,"MX","US",2019,
12698.00,"CA","US",2019,
12701.00,"US","CA",2019,
12701.00,"GB","US",2019,
12701.00,"SV","US",2019,
12703.00,"IE","US",2019,
12706.00,"US","DE",2019,
12706.00,"US","CR",2019,
12707.00,"CA","US",2019,
12714.00,"US","JM",2019,
12715.00,"CN","US",2019,
12715.00,"US","GB",2019,
12717.00,"US","CA",2019,
12718.00,"US","PE",2019,
12719.00,"US","IT",2019,
12720.00,"US","CA",2019,
12728.00,"US","GB",2019,
12729.00,"GB","US",2019,
12731.00,"CA","US",2019,
12732.00,"AE","US",2019,
12734.00,"US","JP",2019,
12738.00,"NL","US",2019,
12740.00,"US","DE",2019,
12744.00,"NL","US",2019,
12744.00,"US","MX",2019,
12745.00,"CA","US",2019,
12747.00,"CA","US",2019,
12747.00,"US","DE",2019,
12748.00,"US","PA",2019,
12751.00,"GT","US",2019,
12754.00,"DO","US",2019,
12758.00,"CL","US",2019,
12758.00,"DO","US",2019,
12760.00,"JP","US",2019,
12761.00,"DE","US",2019,
12762.00,"US","DO",2019,
12762.00,"US","KR",2019,
12764.00,"US","SV",2019,
12765.00,"MX","US",2019,
12765.00,"MX","US",2019,
12769.00,"US","GB",2019,
12771.00,"DE","US",2019,
12779.00,"US","GB",2019,
12780.00,"US","CN",2019,
12782.00,"US","SV",2019,
12789.00,"BS","US",2019,
12789.00,"US","JM",2019,
12789.00,"CH","US",2019,
12792.00,"US","AR",2019,
12793.00,"US","AR",2019,
12796.00,"FR","US",2019,
12796.00,"US","DE",2019,
12796.00,"US","AR",2019,
12796.00,"DO","US",2019,
12797.00,"US","BS",2019,
12800.00,"US","MX",2019,
12800.00,"US","MX",2019,
12801.00,"AE","US",2019,
12802.00,"US","CA",2019,
12802.00,"PE","US",2019,
12804.00,"MX","US",2019,
12804.00,"GB","US",2019,
12806.00,"US","KR",2019,
12807.00,"CR","US",2019,
12809.00,"US","JP",2019,
12809.00,"US","JP",2019,
12811.00,"US","CA",2019,
12811.00,"GB","US",2019,
12812.00,"GB","US",2019,
12816.00,"US","FR",2019,
12821.00,"AR","US",2019,
12821.00,"AE","US",2019,
12826.00,"KR","US",2019,
12826.00,"GB","US",2019,
12830.00,"IE","US",2019,
12833.00,"CA","US",2019,
12835.00,"KR","US",2019,
12837.00,"US","DE",2019,
12840.00,"CA","US",2019,
12840.00,"US","PA",2019,
12843.00,"US","JP",2019,
12847.00,"FR","US",2019,
12853.00,"CN","US",2019,
12855.00,"US","SG",2019,
12855.00,"JM","US",2019,
12856.00,"NL","US",2019,
12858.00,"US","DO",2019,
12859.00,"DE","US",2019,
12860.00,"US","ES",2019,
12867.00,"GB","US",2019,
12867.00,"US","SG",2019,
12867.00,"AU","US",2019,
12870.00,"PA","US",2019,
12870.00,"US","MX",2019,
12871.00,"CH","US",2019,
12873.00,"US","AR",2019,
12873.00,"US","MX",2019,
12877.00,"US","SG",2019,
12881.00,"US","CU",2019,
12882.00,"US","JP",2019,
12883.00,"GB","US",2019,
12888.00,"US","PA",2019,
12893.00,"US","DO",2019,
12897.00,"US","CA",2019,
12897.00,"US","CH",2019,
12898.00,"US","GB",2019,
12901.00,"MX","US",2019,
12903.00,"CO","US",2019,
12911.00,"US","JP",2019,
12914.00,"US","DO",2019,
12920.00,"US","AE",2019,
12921.00,"US","NZ",2019,
12923.00,"AE","US",2019,
12926.00,"AW","US",2019,
12926.00,"US","HT",2019,
12932.00,"US","GB",2019,
12934.00,"DE","US",2019,
12934.00,"AU","US",2019,
12936.00,"SV","US",2019,
12937.00,"GB","US",2019,
12937.00,"US","MX",2019,
12938.00,"US","CL",2019,
12939.00,"CA","US",2019,
12942.00,"US","CA",2019,
12949.00,"US","DE",2019,
12950.00,"MX","US",2019,
12951.00,"US","IT",2019,
12954.00,"FR","US",2019,
12955.00,"GB","US",2019,
12957.00,"US","SV",2019,
12957.00,"GB","US",2019,
12959.00,"DO","US",2019,
12960.00,"FR","US",2019,
12962.00,"US","DE",2019,
12964.00,"AE","US",2019,
12968.00,"US","JM",2019,
12968.00,"US","DO",2019,
12970.00,"US","CN",2019,
12971.00,"CU","US",2019,
12974.00,"US","JP",2019,
12975.00,"AR","US",2019,
12975.00,"US","IL",2019,
12977.00,"AE","US",2019,
12978.00,"CA","US",2019,
12979.00,"NI","US",2019,
12979.00,"DO","US",2019,
12979.00,"SV","US",2019,
12979.00,"GT","US",2019,
12982.00,"JP","US",2019,
12986.00,"US","CR",2019,
12987.00,"GB","US",2019,
12987.00,"US","HT",2019,
12993.00,"CN","US",2019,
12994.00,"CA","US",2019,
12996.00,"GB","US",2019,
13003.00,"US","KR",2019,
13005.00,"US","IE",2019,
13005.00,"US","PE",2019,
13007.00,"US","MX",2019,
13008.00,"MX","US",2019,
13009.00,"US","GB",2019,
13009.00,"MX","US",2019,
13014.00,"US","JP",2019,
13015.00,"GB","US",2019,
13015.00,"US","GT",2019,
13017.00,"US","KR",2019,
13020.00,"CN","US",2019,
13021.00,"GB","US",2019,
13024.00,"GB","US",2019,
13028.00,"US","IL",2019,
13031.00,"CA","US",2019,
13031.00,"CR","US",2019,
13033.00,"US","MX",2019,
13034.00,"US","AE",2019,
13034.00,"DE","US",2019,
13041.00,"US","PE",2019,
13042.00,"US","CR",2019,
13042.00,"PA","US",2019,
13042.00,"DE","US",2019,
13045.00,"US","DO",2019,
13045.00,"CA","US",2019,
13050.00,"US","GB",2019,
13054.00,"BS","US",2019,
13054.00,"US","GB",2019,
13056.00,"GB","US",2019,
13059.00,"NL","US",2019,
13059.00,"GB","US",2019,
13063.00,"US","CN",2019,
13064.00,"BS","US",2019,
13066.00,"JM","US",2019,
13068.00,"DE","US",2019,
13068.00,"SV","US",2019,
13070.00,"US","GB",2019,
13074.00,"DE","US",2019,
13077.00,"US","GB",2019,
13082.00,"GB","US",2019,
13089.00,"CN","US",2019,
13091.00,"JP","US",2019,
13092.00,"US","KR",2019,
13092.00,"PE","US",2019,
13096.00,"GB","US",2019,
13096.00,"CN","US",2019,
13100.00,"DE","US",2019,
13102.00,"CN","US",2019,
13102.00,"CN","US",2019,
13104.00,"JP","US",2019,
13105.00,"JP","US",2019,
13110.00,"IS","US",2019,
13112.00,"US","DO",2019,
13114.00,"MX","US",2019,
13115.00,"KR","US",2019,
13116.00,"NL","US",2019,
13118.00,"US","AE",2019,
13124.00,"US","CU",2019,
13129.00,"US","DE",2019,
13129.00,"IL","US",2019,
13130.00,"US","MX",2019,
13134.00,"CN","US",2019,
13135.00,"AE","US",2019,
13135.00,"DE","US",2019,
13137.00,"DE","US",2019,
13139.00,"US","DE",2019,
13139.00,"US","KR",2019,
13140.00,"MX","US",2019,
13141.00,"AE","US",2019,
13144.00,"IL","US",2019,
13145.00,"US","JP",2019,
13150.00,"US","CN",2019,
13150.00,"MX","US",2019,
13150.00,"US","AW",2019,
13155.00,"GB","US",2019,
13156.00,"US","GB",2019,
13159.00,"PA","US",2019,
13166.00,"MX","US",2019,
13168.00,"IT","US",2019,
13168.00,"MX","US",2019,
13170.00,"NL","US",2019,
13172.00,"US","CN",2019,
13172.00,"US","CA",2019,
13173.00,"US","CR",2019,
13174.00,"MA","US",2019,
13175.00,"US","CN",2019,
13176.00,"CA","US",2019,
13177.00,"US","SV",2019,
13179.00,"US","TW",2019,
13179.00,"US","SV",2019,
13180.00,"US","IT",2019,
13180.00,"US","NL",2019,
13182.00,"US","DE",2019,
13184.00,"US","PA",2019,
13187.00,"NL","US",2019,
13200.00,"SG","US",2019,
13201.00,"US","PE",2019,
13201.00,"DE","US",2019,
13203.00,"PL","US",2019,
13204.00,"KR","US",2019,
13208.00,"US","CA",2019,
13210.00,"JP","US",2019,
13213.00,"US","GB",2019,
13219.00,"BR","US",2019,
13219.00,"KR","US",2019,
13223.00,"GB","US",2019,
13227.00,"US","GB",2019,
13229.00,"US","JM",2019,
13230.00,"US","CA",2019,
13231.00,"US","CU",2019,
13233.00,"DO","US",2019,
13234.00,"US","CH",2019,
13235.00,"PA","US",2019,
13238.00,"GB","US",2019,
13243.00,"CA","US",2019,
13249.00,"US","GB",2019,
13249.00,"GB","US",2019,
13250.00,"US","DO",2019,
13251.00,"US","PA",2019,
13253.00,"CN","US",2019,
13258.00,"PA","US",2019,
13261.00,"GB","US",2019,
13261.00,"US","MX",2019,
13261.00,"US","CN",2019,
13272.00,"MX","US",2019,
13274.00,"US","GB",2019,
13274.00,"US","CA",2019,
13274.00,"US","GB",2019,
13291.00,"CH","US",2019,
13291.00,"PE","US",2019,
13296.00,"GT","US",2019,
13303.00,"ES","US",2019,
13305.00,"US","JP",2019,
13305.00,"US","CA",2019,
13306.00,"US","MX",2019,
13310.00,"DE","US",2019,
13312.00,"US","NL",2019,
13314.00,"GB","US",2019,
13318.00,"FR","US",2019,
13326.00,"DE","US",2019,
13329.00,"US","AU",2019,
13330.00,"US","CO",2019,
13333.00,"CR","US",2019,
13334.00,"PA","US",2019,
13336.00,"US","CA",2019,
13339.00,"US","GB",2019,
13339.00,"NL","US",2019,
13340.00,"JP","US",2019,
13340.00,"KR","US",2019,
13343.00,"US","IE",2019,
13347.00,"FR","US",2019,
13348.00,"AE","US",2019,
13349.00,"KR","US",2019,
13351.00,"US","RU",2019,
13352.00,"US","NZ",2019,
13354.00,"US","DE",2019,
13355.00,"US","DE",2019,
13357.00,"MX","US",2019,
13362.00,"US","AU",2019,
13362.00,"US","FR",2019,
13365.00,"CA","US",2019,
13366.00,"DO","US",2019,
13367.00,"CA","US",2019,
13367.00,"US","JM",2019,
13368.00,"US","PH",2019,
13368.00,"GB","US",2019,
13369.00,"PA","US",2019,
13371.00,"CH","US",2019,
13372.00,"US","CA",2019,
13373.00,"US","FR",2019,
13376.00,"US","PA",2019,
13377.00,"GT","US",2019,
13383.00,"US","CH",2019,
13383.00,"JP","US",2019,
13385.00,"US","GB",2019,
